ahref,citation,class,parent_legislation,currency,currency_date,date_scraped
/laws/regulation/050061,"O. Reg. 61/05: PRESCRIBED APPLICATIONS, MATTERS, PROCEEDINGS AND POLICIES FOR THE PURPOSES OF SUBSECTION 24 (3) OF THE ACT",regulation,"Greenbelt Act, 2005",current regulation,"February  3, 2006",2023-12-16 23:10:43.847852
/laws/regulation/060011,O. Reg. 11/06: MARINE ARCHAEOLOGICAL SITES,regulation,Ontario Heritage Act,current regulation,"January 25, 2006",2023-12-16 23:10:43.847852
/laws/regulation/060010,O. Reg. 10/06: CRITERIA FOR DETERMINING CULTURAL HERITAGE VALUE OR INTEREST OF PROVINCIAL SIGNIFICANCE,regulation,Ontario Heritage Act,current regulation,"January 25, 2006",2023-12-16 23:10:43.847852
/laws/regulation/900881,"R.R.O. 1990, Reg. 881: LICENCES",regulation,Ontario Heritage Act,regulation,"January 25, 2006",2023-12-16 23:10:43.847852
/laws/regulation/010025,O. Reg. 25/01: FORMS - SECTION 103 OF THE ACT,regulation,Ontario Water Resources Act,regulation,"January  6, 2006",2023-12-16 23:10:43.847852
/laws/regulation/010024,O. Reg. 24/01: FORMS - SECTION 197 OF THE ACT,regulation,Environmental Protection Act,regulation,"January  6, 2006",2023-12-16 23:10:43.847852
/laws/regulation/030413,O. Reg. 413/03: PROTECTION OF EMPLOYEES - REGIONAL MUNICIPALITIES,regulation,"Municipal Act, 2001",regulation,"January  1, 2006",2023-12-16 23:10:43.847852
/laws/regulation/000537,O. Reg. 537/00: GENERAL,regulation,"Town of Norfolk Act, 1999",regulation,"January  1, 2006",2023-12-16 23:10:43.847852
/laws/regulation/920556,O. Reg. 556/92: LOAD BROKERS,regulation,Truck Transportation Act,regulation,"January  1, 2006",2023-12-16 23:10:43.847852
/laws/regulation/901091,"R.R.O. 1990, Reg. 1091: OPERATING LICENCES",regulation,Truck Transportation Act,regulation,"January  1, 2006",2023-12-16 23:10:43.847852
/laws/regulation/901090,"R.R.O. 1990, Reg. 1090: OBLIGATIONS OF LICENSEES",regulation,Truck Transportation Act,regulation,"January  1, 2006",2023-12-16 23:10:43.847852
/laws/regulation/901088,"R.R.O. 1990, Reg. 1088: CONDITIONS OF CARRIAGE - HOUSEHOLD GOODS CARRIERS",regulation,Truck Transportation Act,regulation,"January  1, 2006",2023-12-16 23:10:43.847852
/laws/regulation/901087,"R.R.O. 1990, Reg. 1087: CONDITIONS OF CARRIAGE - GENERAL FREIGHT CARRIERS",regulation,Truck Transportation Act,regulation,"January  1, 2006",2023-12-16 23:10:43.847852
/laws/regulation/901086,"R.R.O. 1990, Reg. 1086: CONDITIONS OF CARRIAGE - CARRIERS OF 01 41 - LIVESTOCK AND 01 92 - ANIMAL SPECIALTIES",regulation,Truck Transportation Act,regulation,"January  1, 2006",2023-12-16 23:10:43.847852
/laws/statute/90t22,"Truck Transportation Act, R.S.O. 1990, c. T.22",act,None,statute,"January  1, 2006",2023-12-16 23:10:43.847852
/laws/statute/99s08,"Safe Streets Act, 1999, S.O. 1999, c. 8",act,None,current statute,"December 15, 2005",2023-12-16 23:10:43.847852
/laws/statute/96r28,"Representation Act, 1996, S.O. 1996, c. 28, Sched",act,None,statute,"December 15, 2005",2023-12-16 23:10:43.847852
/laws/statute/05o28,"Ontario Loan Act, 2005, S.O. 2005, c. 28, Sched. K",act,None,current statute,"December 12, 2005",2023-12-16 23:10:43.847852
/laws/regulation/920753,O. Reg. 753/92: EXEMPTION - MINISTRY OF THE ENVIRONMENT - MOE-41/1,regulation,Environmental Assessment Act,regulation,"December 10, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900058,"R.R.O. 1990, Reg. 58: GUIDE DOGS",regulation,Blind Persons' Rights Act,current regulation,"December  9, 2005",2023-12-16 23:10:43.847852
/laws/regulation/050633,O. Reg. 633/05: GENERAL,regulation,"Ambulance Services Collective Bargaining Act, 2001",current regulation,"December  8, 2005",2023-12-16 23:10:43.847852
/laws/regulation/960293,O. Reg. 293/96: CAPACITY ASSESSMENT,regulation,"Substitute Decisions Act, 1992",regulation,"December  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900580,"R.R.O. 1990, Reg. 580: DESIGNATION OF PAVED SHOULDERS ON  KING'S HIGHWAY",regulation,Highway Traffic Act,regulation,"December  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900350,"R.R.O. 1990, Reg. 350: LAMBTON INDUSTRY METEOROLOGICAL ALERT",regulation,Environmental Protection Act,current regulation,"November 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900346,"R.R.O. 1990, Reg. 346: GENERAL - AIR POLLUTION",regulation,Environmental Protection Act,regulation,"November 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/050537,O. Reg. 537/05: PRESCRIBED CONTRACTS RE SECTION 78.4,regulation,"Ontario Energy Board Act, 1998",regulation,"November 10, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900986,"R.R.O. 1990, Reg. 986: GENERAL",regulation,Real Estate And Business Brokers Act,regulation,"November  4, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900838,"R.R.O. 1990, Reg. 838: DESIGNATED SUBSTANCE - ASBESTOS ON CONSTRUCTION PROJECTS AND IN BUILDINGS AND REPAIR OPERATIONS",regulation,Occupational Health and Safety Act,regulation,"November  1, 2005",2023-12-16 23:10:43.847852
/laws/statute/90p37,"Public Accountancy Act, R.S.O. 1990, c. P.37",act,None,statute,"November  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/050161,O. Reg. 161/05: TERMS AND CONDITIONS OF EMPLOYMENT IN DEFINED INDUSTRIES - PRODUCTION OF RECORDED VISUAL OR AUDIO-VISUAL ENTERTAINMENT,regulation,"Employment Standards Act, 2000",regulation,"October 28, 2005",2023-12-16 23:10:43.847852
/laws/regulation/930802,O. Reg. 802/93: REGISTRATION,regulation,"Medical Laboratory Technology Act, 1991",regulation,"October 28, 2005",2023-12-16 23:10:43.847852
/laws/regulation/050390,O. Reg. 390/05: TERMS AND CONDITIONS OF EMPLOYMENT IN DEFINED INDUSTRIES - PUBLIC TRANSIT SERVICES,regulation,"Employment Standards Act, 2000",current regulation,"September 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/050160,"O. Reg. 160/05: TERMS AND CONDITIONS OF EMPLOYMENT IN DEFINED INDUSTRIES - LIVE PERFORMANCES, TRADE SHOWS AND CONVENTIONS",regulation,"Employment Standards Act, 2000",current regulation,"September 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/050159,O. Reg. 159/05: TERMS AND CONDITIONS OF EMPLOYMENT IN DEFINED INDUSTRIES - MINERAL EXPLORATION AND MINING,regulation,"Employment Standards Act, 2000",current regulation,"September 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/030110,O. Reg. 110/03: ARBITRATION - RESIDENTIAL SECTOR OF THE CONSTRUCTION INDUSTRY,regulation,"Labour Relations Act, 1995",regulation,"September 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/010287,O. Reg. 287/01: BUILDING SERVICES PROVIDERS,regulation,"Employment Standards Act, 2000",current regulation,"September 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/010036,O. Reg. 36/01: PRESCRIBED ORGANIZATIONS UNDER SECTION 92.1 OF THE ACT,regulation,"Labour Relations Act, 1995",regulation,"September 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/930910,O. Reg. 910/93: ELECTION OF COUNCIL MEMBERS,regulation,"Chiropractic Act, 1991",regulation,"September 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/930672,O. Reg. 672/93: COMMITTEE COMPOSITION,regulation,"Chiropractic Act, 1991",regulation,"September 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/040194,O. Reg. 194/04: ASSESSMENT OF EXPENSES AND EXPENDITURES FOR THE 2005 FISCAL YEAR,regulation,"Ontario Energy Board Act, 1998",regulation,"September  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/050487,O. Reg. 487/05: ZONING AREA(S) - REGIONAL MUNICIPALITY OF NIAGARA - TOWN OF FORT ERIE,regulation,Planning Act,current regulation,"August 31, 2005",2023-12-16 23:10:43.847852
/laws/regulation/030359,O. Reg. 359/03: ZONING AREA - TOWN OF FORT ERIE,regulation,Planning Act,regulation,"August 31, 2005",2023-12-16 23:10:43.847852
/laws/regulation/950248,O. Reg. 248/95: ADULT SEX FILM STICKERS,regulation,Theatres Act,regulation,"August 31, 2005",2023-12-16 23:10:43.847852
/laws/regulation/901031,"R.R.O. 1990, Reg. 1031: GENERAL",regulation,Theatres Act,regulation,"August 31, 2005",2023-12-16 23:10:43.847852
/laws/statute/90t06,"Theatres Act, R.S.O. 1990, c. T.6",act,None,statute,"August 31, 2005",2023-12-16 23:10:43.847852
/laws/regulation/050157,O. Reg. 157/05: PIT BULL CONTROLS,regulation,Dog Owners' Liability Act,current regulation,"August 29, 2005",2023-12-16 23:10:43.847852
/laws/regulation/990418,"O. Reg. 418/99: RESTRICTED AREA - TERRITORIAL DISTRICT OF THUNDER BAY, TOWNSHIPS OF CONACHER, HAGEY AND HAINES",regulation,Public Lands Act,regulation,"August 11, 2005",2023-12-16 23:10:43.847852
/laws/regulation/020146,O. Reg. 146/02: FEE EXEMPTION,regulation,Highway Traffic Act,regulation,"August  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/010175,O. Reg. 175/01: DIRECT SALES CONTRACTS,regulation,Consumer Protection Act,regulation,"July 30, 2005",2023-12-16 23:10:43.847852
/laws/statute/94l22,"Loan Brokers Act, 1994, S.O. 1994, c. 22",act,None,statute,"July 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900934,"R.R.O. 1990, Reg. 934: GENERAL",regulation,Prepaid Services Act,regulation,"July 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900802,"R.R.O. 1990, Reg. 802: GENERAL",regulation,Motor Vehicle Repair Act,regulation,"July 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900176,"R.R.O. 1990, Reg. 176: GENERAL",regulation,Consumer Protection Act,regulation,"July 30, 2005",2023-12-16 23:10:43.847852
/laws/statute/90m43,"Motor Vehicle Repair Act, R.S.O. 1990, c. M.43",act,None,statute,"July 30, 2005",2023-12-16 23:10:43.847852
/laws/statute/90c32,"Consumer Protection Bureau Act, R.S.O. 1990, c. C.32",act,None,statute,"July 30, 2005",2023-12-16 23:10:43.847852
/laws/statute/90c31,"Consumer Protection Act, R.S.O. 1990, c. C.31",act,None,statute,"July 30, 2005",2023-12-16 23:10:43.847852
/laws/statute/90p22,"Prepaid Services Act, R.S.O. 1990, c. P.22",act,None,statute,"July 30, 2005",2023-12-16 23:10:43.847852
/laws/statute/90b18,"Business Practices Act, R.S.O. 1990, c. B.18",act,None,statute,"July 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900946,"R.R.O. 1990, Reg. 946: EXTENSIONS OF PRESCRIBED TIMES",regulation,Provincial Offences Act,current regulation,"July 25, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900367,"R.R.O. 1990, Reg. 367: DESIGNATION OF MATRIMONIAL HOME - FORMS",regulation,Family Law Act,current regulation,"July 25, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900184,"R.R.O. 1990, Reg. 184: COSTS",regulation,Costs of Distress Act,current regulation,"July 25, 2005",2023-12-16 23:10:43.847852
/laws/regulation/050179,O. Reg. 179/05: GENERAL,regulation,Gift of Life Act,current regulation,"July  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/010009,O. Reg. 9/01: EXEMPTION OF FRANCHISORS UNDER SUBSECTION 13 (1) OF THE ACT,regulation,"Arthur Wishart Act (Franchise Disclosure), 2000",regulation,"July  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/970159,O. Reg. 159/97: ADMINISTRATION OF VARIOUS ACTS,regulation,"Safety and Consumer Statutes Administration Act, 1996",regulation,"July  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/930806,O. Reg. 806/93: GENERAL,regulation,Travel Industry Act,regulation,"July  1, 2005",2023-12-16 23:10:43.847852
/laws/statute/90t19,"Travel Industry Act, R.S.O. 1990, c. T.19",act,None,statute,"July  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/020429,O. Reg. 429/02: GRANT - EXTRAORDINARY EVENT,regulation,Homes for the Aged and Rest Homes Act,regulation,"June 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/020428,O. Reg. 428/02: GRANT -  EXTRAORDINARY EVENT,regulation,Charitable Institutions Act,regulation,"June 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/020427,O. Reg. 427/02: GRANT - EXTRAORDINARY EVENT,regulation,Nursing Homes Act,regulation,"June 30, 2005",2023-12-16 23:10:43.847852
/laws/regulation/940032,O. Reg. 32/94: VEHICLE CONFIGURATIONS,regulation,Highway Traffic Act,regulation,"June 28, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900597,"R.R.O. 1990, Reg. 597: VEHICLE AND AXLE WEIGHTS",regulation,Highway Traffic Act,regulation,"June 28, 2005",2023-12-16 23:10:43.847852
/laws/regulation/990215,O. Reg. 215/99: CALCULATION OF FEES FOR PUPILS FOR THE 1999-2000 SCHOOL BOARD FISCAL YEAR,regulation,Education Act,regulation,"June 27, 2005",2023-12-16 23:10:43.847852
/laws/regulation/990214,O. Reg. 214/99: STUDENT FOCUSED FUNDING - LEGISLATIVE GRANTS FOR THE SCHOOL BOARD 1999-2000 FISCAL YEAR,regulation,Education Act,regulation,"June 27, 2005",2023-12-16 23:10:43.847852
/laws/regulation/990213,O. Reg. 213/99: CALCULATION OF AVERAGE DAILY ENROLMENT FOR THE 1999-2000 FISCAL YEAR,regulation,Education Act,regulation,"June 27, 2005",2023-12-16 23:10:43.847852
/laws/regulation/980181,O. Reg. 181/98: IDENTIFICATION AND PLACEMENT OF EXCEPTIONAL PUPILS,regulation,Education Act,current regulation,"June 27, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900307,"R.R.O. 1990, Reg. 307: SPECIAL GRANT",regulation,Education Act,regulation,"June 27, 2005",2023-12-16 23:10:43.847852
/laws/statute/05o22,"Ontario Wine Week Act, 2005, S.O. 2005, c. 22",act,None,current statute,"June 13, 2005",2023-12-16 23:10:43.847852
/laws/statute/05a10,"Asian Heritage Act, 2005, S.O. 2005, c. 10",act,None,current statute,"June 13, 2005",2023-12-16 23:10:43.847852
/laws/regulation/040088,O. Reg. 88/04: EXEMPTION(S) - FOR CERTAIN LIFE LEASE INTERESTS,regulation,Land Transfer Tax Act,current regulation,"June 13, 2005",2023-12-16 23:10:43.847852
/laws/regulation/980265,O. Reg. 265/98: DISCLOSURE OF PERSONAL INFORMATION,regulation,Police Services Act,current regulation,"June 13, 2005",2023-12-16 23:10:43.847852
/laws/regulation/910071,O. Reg. 71/91: EXEMPTION - DISPOSITION OF LAND BY EMPLOYEE TO EMPLOYER,regulation,Land Transfer Tax Act,current regulation,"June 13, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900775,"R.R.O. 1990, Reg. 775: ONTARIO STUDY GRANT PLAN",regulation,"Ministry of Training, Colleges and Universities Act",current regulation,"June 13, 2005",2023-12-16 23:10:43.847852
/laws/regulation/920632,O. Reg. 632/92: GENERAL,regulation,Meat Inspection Act (Ontario),regulation,"June  1, 2005",2023-12-16 23:10:43.847852
/laws/statute/90m05,"Meat Inspection Act (Ontario), R.S.O. 1990, c. M.5",act,None,statute,"June  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/050171,O. Reg. 171/05: DISSOLUTION OF GRAND RIVER HOSPITAL CROWN FOUNDATION,regulation,"Crown Foundations Act, 1996",current regulation,"April 11, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900302,"R.R.O. 1990, Reg. 302: PURCHASE OF MILK",regulation,Education Act,current regulation,"April  8, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900293,"R.R.O. 1990, Reg. 293: FEES FOR TRANSCRIPTS AND STATEMENTS OF  STANDING AND FOR DUPLICATES OF DIPLOMAS, CERTIFICATES AND LETTERS OF STANDING",regulation,Education Act,current regulation,"April  8, 2005",2023-12-16 23:10:43.847852
/laws/regulation/040042,O. Reg. 42/04: COMMODITY PRICE FOR ELECTRICITY: LOW-VOLUME CONSUMERS AND DESIGNATED CONSUMERS,regulation,"Ontario Energy Board Act, 1998",regulation,"April  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/901076,"R.R.O. 1990, Reg. 1076: REFRIGERATION AND AIR-CONDITIONING MECHANIC",regulation,Trades Qualification and Apprenticeship Act,regulation,"April  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/050158,O. Reg. 158/05: TAX MATTERS - REGIONAL MUNICIPALITY OF PEEL,regulation,"Municipal Act, 2001",regulation,"March 31, 2005",2023-12-16 23:10:43.847852
/laws/regulation/040083,O. Reg. 83/04: TAX MATTERS - REGIONAL MUNICIPALITY OF PEEL,regulation,"Municipal Act, 2001",regulation,"March 31, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900438,"R.R.O. 1990, Reg. 438: TURKEYS - MARKETING LIMITATIONS",regulation,Farm Products Marketing Act,current regulation,"March 17, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900427,"R.R.O. 1990, Reg. 427: SEED-CORN - MARKETING",regulation,Farm Products Marketing Act,current regulation,"March 17, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900424,"R.R.O. 1990, Reg. 424: PROCESSING TOMATO SEEDLING PLANTS - MARKETING",regulation,Farm Products Marketing Act,current regulation,"March 17, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900421,"R.R.O. 1990, Reg. 421: LOCAL BOARDS",regulation,Farm Products Marketing Act,current regulation,"March 17, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900389,"R.R.O. 1990, Reg. 389: ARBITRATION OF DISPUTES",regulation,Farm Products Marketing Act,current regulation,"March 17, 2005",2023-12-16 23:10:43.847852
/laws/regulation/050079,"O. Reg. 79/05: TAX MATTERS - TIME LIMITS FOR 2005 UNDER SECTIONS 308, 308.1, 310, 311, 314 AND 362 OF THE ACT",regulation,"Municipal Act, 2001",regulation,"March 14, 2005",2023-12-16 23:10:43.847852
/laws/regulation/040293,O. Reg. 293/04: EXEMPTIONS,regulation,"Greenbelt Protection Act, 2004",regulation,"March  9, 2005",2023-12-16 23:10:43.847852
/laws/statute/04g09,"Greenbelt Protection Act, 2004, S.O. 2004, c. 9",act,None,statute,"March  9, 2005",2023-12-16 23:10:43.847852
/laws/statute/02d14,"Declarations of Death Act, 2002, S.O. 2002, c. 14, Sched.",act,None,current statute,"March  9, 2005",2023-12-16 23:10:43.847852
/laws/regulation/040068,O. Reg. 68/04: DEADLINE FOR BY-LAW ADOPTING OPTIONAL CLASSES FOR 2004 TAXATION YEAR,regulation,Assessment Act,regulation,"March  4, 2005",2023-12-16 23:10:43.847852
/laws/regulation/020417,O. Reg. 417/02: DEADLINE FOR BY-LAW ADOPTING OPTIONAL CLASSES FOR 2003 TAXATION YEAR,regulation,Assessment Act,regulation,"March  4, 2005",2023-12-16 23:10:43.847852
/laws/regulation/020046,O. Reg. 46/02: DEADLINE FOR BY-LAW ADOPTING OPTIONAL NEW MULTI-RESIDENTIAL PROPERTY CLASS FOR 2002 TAXATION YEAR,regulation,Assessment Act,regulation,"March  4, 2005",2023-12-16 23:10:43.847852
/laws/regulation/040385,O. Reg. 385/04: TRANSITIONAL PROVISIONS UNDER SECTION 70.4 OF THE ACT:  CONTINUATION AND DISPOSITION OF MATTERS AND PROCEEDINGS,regulation,Planning Act,current regulation,"March  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900925,"R.R.O. 1990, Reg. 925: ARBITRATION",regulation,Police Services Act,current regulation,"February 18, 2005",2023-12-16 23:10:43.847852
/laws/regulation/040138,O. Reg. 138/04: CITY OF HAMILTON - TRANSITIONAL TAX MATTERS,regulation,"Municipal Act, 2001",regulation,"January  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/030399,O. Reg. 399/03: TRANSITIONAL TAX MATTERS,regulation,"Municipal Act, 2001",regulation,"January  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/990285,O. Reg. 285/99: WATER TAKING AND TRANSFER,regulation,Ontario Water Resources Act,regulation,"January  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900614,"R.R.O. 1990, Reg. 614: SECURITY OF LOADS",regulation,Highway Traffic Act,regulation,"January  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/900282,"R.R.O. 1990, Reg. 282: GENERAL",regulation,Edible Oil Products Act,regulation,"January  1, 2005",2023-12-16 23:10:43.847852
/laws/statute/90e01,"Edible Oil Products Act, R.S.O. 1990, c. E.1",act,None,statute,"January  1, 2005",2023-12-16 23:10:43.847852
/laws/regulation/030436,O. Reg. 436/03: AMENDMENT TO GREATER TORONTO SERVICES BOARD BY-LAW NO. 40 - APPORTIONMENT OF GO TRANSIT'S CAPITAL COSTS AMONG THE PARTICIPATING MUNICIPALITIES FOR THE PERIOD 2001-2004,regulation,"GO Transit Act, 2001",regulation,"December 31, 2004",2023-12-16 23:10:43.847852
